Geo_FIPS,Geo_QName,Geo_FILEID,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,Geo_GEOID,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A00002_001,SE_A00002_002,SE_A00002_003,SE_A03001_001,SE_A03001_002,SE_A03001_003,SE_A03001_004,SE_A03001_005,SE_A03001_006,SE_A03001_007,SE_A03001_008,SE_A04001_001,SE_A04001_002,SE_A04001_003,SE_A04001_004,SE_A04001_005,SE_A04001_006,SE_A04001_007,SE_A04001_008,SE_A04001_009,SE_A04001_010,SE_A04001_011,SE_A04001_012,SE_A04001_013,SE_A04001_014,SE_A04001_015,SE_A04001_016,SE_A04001_017,SE_A09003_001
"06037481300","Census Tract 4813, Los Angeles County, California","ACSSF","ca","140","00","0005735",,,,,"06","037",,,"481300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037481300","Census Tract 4813",,,,3353,9684.007,0.346240986444725,3353,404,2,14,2282,0,615,36,3353,2368,84,2,0,2282,0,0,0,985,320,0,14,0,0,615,36,32
"06037481401","Census Tract 4814.01, Los Angeles County, California","ACSSF","ca","140","00","0005736",,,,,"06","037",,,"481401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037481401","Census Tract 4814.01",,,,5314,11406.83,0.465861231789491,5314,545,92,0,3873,0,257,547,5314,4426,332,92,0,3848,0,7,147,888,213,0,0,25,0,250,400,28
"06037481403","Census Tract 4814.03, Los Angeles County, California","ACSSF","ca","140","00","0005737",,,,,"06","037",,,"481403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037481403","Census Tract 4814.03",,,,3337,10664.95,0.312894113795122,3337,473,0,0,2306,45,422,91,3337,2732,310,0,0,2306,45,0,71,605,163,0,0,0,0,422,20,24
"06037481404","Census Tract 4814.04, Los Angeles County, California","ACSSF","ca","140","00","0005738",,,,,"06","037",,,"481404",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037481404","Census Tract 4814.04",,,,3874,9795.791,0.395475963595198,3874,373,8,0,2984,0,406,103,3874,3076,180,6,0,2890,0,0,0,798,193,2,0,94,0,406,103,33
"06037481500","Census Tract 4815, Los Angeles County, California","ACSSF","ca","140","00","0005739",,,,,"06","037",,,"481500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037481500","Census Tract 4815",,,,4108,4862.576,0.844819744338584,4108,304,64,22,3216,0,446,56,4108,3474,194,64,0,3216,0,0,0,634,110,0,22,0,0,446,56,37
"06037481603","Census Tract 4816.03, Los Angeles County, California","ACSSF","ca","140","00","0005740",,,,,"06","037",,,"481603",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037481603","Census Tract 4816.03",,,,3205,12659.5,0.253169512754499,3205,302,0,72,2186,233,280,132,3205,2653,180,0,16,2186,233,0,38,552,122,0,56,0,0,280,94,30
"06037481604","Census Tract 4816.04, Los Angeles County, California","ACSSF","ca","140","00","0005741",,,,,"06","037",,,"481604",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037481604","Census Tract 4816.04",,,,3983,16558.2,0.240545516041001,3983,858,58,16,2222,0,763,66,3983,2501,240,44,7,2194,0,0,16,1482,618,14,9,28,0,763,50,31
"06037481605","Census Tract 4816.05, Los Angeles County, California","ACSSF","ca","140","00","0005742",,,,,"06","037",,,"481605",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037481605","Census Tract 4816.05",,,,2749,9307.795,0.295343839430916,2749,327,37,35,1744,16,330,260,2749,1901,104,37,12,1720,16,0,12,848,223,0,23,24,0,330,248,28
"06037481606","Census Tract 4816.06, Los Angeles County, California","ACSSF","ca","140","00","0005743",,,,,"06","037",,,"481606",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037481606","Census Tract 4816.06",,,,4959,14898.8,0.332845557585595,4959,632,113,57,3143,54,640,320,4959,3452,142,113,0,3143,54,0,0,1507,490,0,57,0,0,640,320,27
"06037481711","Census Tract 4817.11, Los Angeles County, California","ACSSF","ca","140","00","0005744",,,,,"06","037",,,"481711",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037481711","Census Tract 4817.11",,,,4465,25851.25,0.172718946960372,4465,361,27,0,3829,60,188,0,4465,4079,163,27,0,3829,60,0,0,386,198,0,0,0,0,188,0,32
"06037481712","Census Tract 4817.12, Los Angeles County, California","ACSSF","ca","140","00","0005745",,,,,"06","037",,,"481712",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037481712","Census Tract 4817.12",,,,5222,18361.28,0.284402862098203,5222,328,0,10,4180,0,598,106,5222,4337,47,0,0,4180,0,75,35,885,281,0,10,0,0,523,71,26
"06037481713","Census Tract 4817.13, Los Angeles County, California","ACSSF","ca","140","00","0005746",,,,,"06","037",,,"481713",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037481713","Census Tract 4817.13",,,,2802,15566.69,0.179999675674173,2802,176,0,16,2363,0,173,74,2802,2585,176,0,0,2347,0,0,62,217,0,0,16,16,0,173,12,26
"06037481714","Census Tract 4817.14, Los Angeles County, California","ACSSF","ca","140","00","0005747",,,,,"06","037",,,"481714",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037481714","Census Tract 4817.14",,,,2749,15645.3,0.175707763896976,2749,176,48,0,2303,11,31,180,2749,2503,67,48,0,2303,11,0,74,246,109,0,0,0,0,31,106,27
"06037481800","Census Tract 4818, Los Angeles County, California","ACSSF","ca","140","00","0005748",,,,,"06","037",,,"481800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037481800","Census Tract 4818",,,,2475,7797.961,0.317390659725064,2475,627,1,7,1573,0,187,80,2475,1935,312,1,0,1573,0,8,41,540,315,0,7,0,0,179,39,31
"06037481901","Census Tract 4819.01, Los Angeles County, California","ACSSF","ca","140","00","0005749",,,,,"06","037",,,"481901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037481901","Census Tract 4819.01",,,,5732,8094.944,0.708096330948252,5732,1695,98,14,1832,0,1269,824,5732,2611,644,98,3,1822,0,0,44,3121,1051,0,11,10,0,1269,780,27
"06037481902","Census Tract 4819.02, Los Angeles County, California","ACSSF","ca","140","00","0005750",,,,,"06","037",,,"481902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037481902","Census Tract 4819.02",,,,3274,9566.704,0.342228612642221,3274,631,104,22,1315,0,887,315,3274,1853,322,104,22,1315,0,0,90,1421,309,0,0,0,0,887,225,35
"06037482001","Census Tract 4820.01, Los Angeles County, California","ACSSF","ca","140","00","0005751",,,,,"06","037",,,"482001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037482001","Census Tract 4820.01",,,,2645,2345.779,1.12755734775605,2645,404,3,0,2066,0,35,137,2645,2274,101,3,0,2066,0,0,104,371,303,0,0,0,0,35,33,34
"06037482002","Census Tract 4820.02, Los Angeles County, California","ACSSF","ca","140","00","0005752",,,,,"06","037",,,"482002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037482002","Census Tract 4820.02",,,,7066,7354.479,0.960775107838338,7066,1058,67,65,4074,31,1498,273,7066,4875,558,67,25,4048,31,15,131,2191,500,0,40,26,0,1483,142,30
"06037482101","Census Tract 4821.01, Los Angeles County, California","ACSSF","ca","140","00","0005753",,,,,"06","037",,,"482101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037482101","Census Tract 4821.01",,,,4507,10130.69,0.444885845030942,4507,669,52,0,2829,9,784,164,4507,3121,257,12,0,2829,9,0,14,1386,412,40,0,0,0,784,150,28
"06037482102","Census Tract 4821.02, Los Angeles County, California","ACSSF","ca","140","00","0005754",,,,,"06","037",,,"482102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037482102","Census Tract 4821.02",,,,3070,7241.462,0.423947524081193,3070,587,32,3,1936,34,182,296,3070,2301,289,8,0,1924,34,0,46,769,298,24,3,12,0,182,250,31
"06037482201","Census Tract 4822.01, Los Angeles County, California","ACSSF","ca","140","00","0005755",,,,,"06","037",,,"482201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037482201","Census Tract 4822.01",,,,3786,12680.41,0.298570881409489,3786,329,93,0,2789,0,445,130,3786,3010,111,93,0,2757,0,0,49,776,218,0,0,32,0,445,81,31
"06037482202","Census Tract 4822.02, Los Angeles County, California","ACSSF","ca","140","00","0005756",,,,,"06","037",,,"482202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037482202","Census Tract 4822.02",,,,5209,20856.26,0.249757141731931,5209,311,72,192,3806,0,715,113,5209,4095,131,46,18,3806,0,0,94,1114,180,26,174,0,0,715,19,30
"06037482301","Census Tract 4823.01, Los Angeles County, California","ACSSF","ca","140","00","0005757",,,,,"06","037",,,"482301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037482301","Census Tract 4823.01",,,,5521,16368.22,0.337300018378464,5521,538,22,0,4073,0,482,406,5521,4200,83,22,0,4048,0,13,34,1321,455,0,0,25,0,469,372,28
"06037482303","Census Tract 4823.03, Los Angeles County, California","ACSSF","ca","140","00","0005758",,,,,"06","037",,,"482303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037482303","Census Tract 4823.03",,,,5170,13624.71,0.379457742661356,5170,523,0,117,3592,0,938,0,5170,3681,89,0,0,3592,0,0,0,1489,434,0,117,0,0,938,0,28
"06037482304","Census Tract 4823.04, Los Angeles County, California","ACSSF","ca","140","00","0005759",,,,,"06","037",,,"482304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037482304","Census Tract 4823.04",,,,2834,11849.36,0.239169061787159,2834,398,35,0,1393,0,862,146,2834,1618,149,35,0,1393,0,0,41,1216,249,0,0,0,0,862,105,29
"06037482401","Census Tract 4824.01, Los Angeles County, California","ACSSF","ca","140","00","0005760",,,,,"06","037",,,"482401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037482401","Census Tract 4824.01",,,,3338,10303.58,0.323965207560807,3338,331,11,20,1881,0,822,273,3338,1984,81,11,0,1881,0,0,11,1354,250,0,20,0,0,822,262,28
"06037482403","Census Tract 4824.03, Los Angeles County, California","ACSSF","ca","140","00","0005761",,,,,"06","037",,,"482403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037482403","Census Tract 4824.03",,,,3374,9086.26,0.371329905775625,3374,27,0,0,1973,0,1262,112,3374,1979,6,0,0,1973,0,0,0,1395,21,0,0,0,0,1262,112,32
"06037482404","Census Tract 4824.04, Los Angeles County, California","ACSSF","ca","140","00","0005762",,,,,"06","037",,,"482404",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037482404","Census Tract 4824.04",,,,3170,8743.958,0.362536042638035,3170,311,12,0,2223,0,523,101,3170,2486,251,12,0,2223,0,0,0,684,60,0,0,0,0,523,101,28
"06037482502","Census Tract 4825.02, Los Angeles County, California","ACSSF","ca","140","00","0005763",,,,,"06","037",,,"482502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037482502","Census Tract 4825.02",,,,3196,12920.35,0.247361763838288,3196,195,20,0,2464,0,449,68,3196,2528,25,15,0,2464,0,0,24,668,170,5,0,0,0,449,44,28
"06037482503","Census Tract 4825.03, Los Angeles County, California","ACSSF","ca","140","00","0005764",,,,,"06","037",,,"482503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037482503","Census Tract 4825.03",,,,4048,14368.35,0.281730262842917,4048,467,17,153,2608,0,628,175,4048,2965,51,0,146,2608,0,40,120,1083,416,17,7,0,0,588,55,28
"06037482521","Census Tract 4825.21, Los Angeles County, California","ACSSF","ca","140","00","0005765",,,,,"06","037",,,"482521",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037482521","Census Tract 4825.21",,,,5533,9272.287,0.596724386367813,5533,710,39,0,3538,0,1051,195,5533,3905,281,34,0,3538,0,0,52,1628,429,5,0,0,0,1051,143,29
"06037482522","Census Tract 4825.22, Los Angeles County, California","ACSSF","ca","140","00","0005766",,,,,"06","037",,,"482522",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037482522","Census Tract 4825.22",,,,4192,6612.71,0.633930736358624,4192,849,39,16,1791,0,1080,417,4192,2077,183,39,16,1772,0,0,67,2115,666,0,0,19,0,1080,350,31
"06037482600","Census Tract 4826, Los Angeles County, California","ACSSF","ca","140","00","0005767",,,,,"06","037",,,"482600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037482600","Census Tract 4826",,,,6857,6542.848,1.04801450817533,6857,1262,135,34,4275,0,902,249,6857,5396,937,135,34,4234,0,0,56,1461,325,0,0,41,0,902,193,30
"06037482701","Census Tract 4827.01, Los Angeles County, California","ACSSF","ca","140","00","0005768",,,,,"06","037",,,"482701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037482701","Census Tract 4827.01",,,,4115,8669.22,0.474667836298855,4115,947,105,19,1481,0,1372,191,4115,1735,195,29,0,1481,0,0,30,2380,752,76,19,0,0,1372,161,38
"06037482702","Census Tract 4827.02, Los Angeles County, California","ACSSF","ca","140","00","0005769",,,,,"06","037",,,"482702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037482702","Census Tract 4827.02",,,,2482,8950.018,0.277317887187122,2482,509,29,29,1254,0,464,197,2482,1518,186,29,4,1249,0,7,43,964,323,0,25,5,0,457,154,32
"06037482801","Census Tract 4828.01, Los Angeles County, California","ACSSF","ca","140","00","0005770",,,,,"06","037",,,"482801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037482801","Census Tract 4828.01",,,,4141,3388.409,1.22210759277649,4141,719,16,0,1897,12,954,543,4141,2206,208,8,0,1870,12,35,73,1935,511,8,0,27,0,919,470,30
"06037500100","Census Tract 5001, Los Angeles County, California","ACSSF","ca","140","00","0005771",,,,,"06","037",,,"500100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037500100","Census Tract 5001",,,,3747,965.7672,3.87981720378627,3747,1781,187,19,703,0,588,469,3747,2676,1325,187,19,703,0,261,181,1071,456,0,0,0,0,327,288,34
"06037500202","Census Tract 5002.02, Los Angeles County, California","ACSSF","ca","140","00","0005772",,,,,"06","037",,,"500202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037500202","Census Tract 5002.02",,,,5058,2064.467,2.45002718159312,5058,2509,33,61,977,0,828,650,5058,2643,1534,33,18,947,0,44,67,2415,975,0,43,30,0,784,583,38
"06037500203","Census Tract 5002.03, Los Angeles County, California","ACSSF","ca","140","00","0005773",,,,,"06","037",,,"500203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037500203","Census Tract 5002.03",,,,4229,5856.913,0.722052766267643,4229,2810,26,0,234,0,614,545,4229,2574,2137,26,0,234,0,130,47,1655,673,0,0,0,0,484,498,30
"06037500204","Census Tract 5002.04, Los Angeles County, California","ACSSF","ca","140","00","0005774",,,,,"06","037",,,"500204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037500204","Census Tract 5002.04",,,,2287,1114.04,2.05288943423676,2287,1763,2,88,419,0,0,15,2287,2094,1587,0,88,419,0,0,0,193,176,2,0,0,0,0,15,34
"06037500300","Census Tract 5003, Los Angeles County, California","ACSSF","ca","140","00","0005775",,,,,"06","037",,,"500300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037500300","Census Tract 5003",,,,2818,827.4759,3.40553740017328,2818,1427,41,0,453,0,559,338,2818,1419,783,0,0,411,0,163,62,1399,644,41,0,42,0,396,276,33
"06037500402","Census Tract 5004.02, Los Angeles County, California","ACSSF","ca","140","00","0005776",,,,,"06","037",,,"500402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037500402","Census Tract 5004.02",,,,5020,9732.912,0.515775748767948,5020,1260,0,75,498,0,2866,321,5020,581,61,0,0,498,0,22,0,4439,1199,0,75,0,0,2844,321,31
"06037500403","Census Tract 5004.03, Los Angeles County, California","ACSSF","ca","140","00","0005777",,,,,"06","037",,,"500403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037500403","Census Tract 5004.03",,,,3451,4469.659,0.772094696963847,3451,1795,5,101,239,0,1127,184,3451,442,183,5,0,239,0,9,6,3009,1612,0,101,0,0,1118,178,34
"06037500404","Census Tract 5004.04, Los Angeles County, California","ACSSF","ca","140","00","0005778",,,,,"06","037",,,"500404",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037500404","Census Tract 5004.04",,,,4091,9040.519,0.45251831282616,4091,1231,88,44,566,0,1846,316,4091,1132,428,88,0,543,0,39,34,2959,803,0,44,23,0,1807,282,32
"06037500500","Census Tract 5005, Los Angeles County, California","ACSSF","ca","140","00","0005779",,,,,"06","037",,,"500500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037500500","Census Tract 5005",,,,2993,12014.73,0.249110806690996,2993,1282,19,18,112,0,1471,91,2993,224,99,13,0,112,0,0,0,2769,1183,6,18,0,0,1471,91,29
"06037500600","Census Tract 5006, Los Angeles County, California","ACSSF","ca","140","00","0005780",,,,,"06","037",,,"500600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037500600","Census Tract 5006",,,,5452,11958.54,0.455908676024754,5452,1214,0,49,140,0,3256,793,5452,177,37,0,0,140,0,0,0,5275,1177,0,49,0,0,3256,793,29
"06037500700","Census Tract 5007, Los Angeles County, California","ACSSF","ca","140","00","0005781",,,,,"06","037",,,"500700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037500700","Census Tract 5007",,,,7102,7087.171,1.00209228768628,7102,2604,52,69,199,0,3190,988,7102,483,231,49,0,199,0,0,4,6619,2373,3,69,0,0,3190,984,33
"06037500800","Census Tract 5008, Los Angeles County, California","ACSSF","ca","140","00","0005782",,,,,"06","037",,,"500800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037500800","Census Tract 5008",,,,5156,7315.849,0.704771219017231,5156,2602,46,94,21,0,2062,331,5156,308,239,33,15,21,0,0,0,4848,2363,13,79,0,0,2062,331,33
"06037500900","Census Tract 5009, Los Angeles County, California","ACSSF","ca","140","00","0005783",,,,,"06","037",,,"500900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037500900","Census Tract 5009",,,,5837,10263.18,0.568732364783157,5837,2449,55,51,281,0,2543,458,5837,641,316,42,16,267,0,0,0,5196,2133,13,35,14,0,2543,458,31
"06037501001","Census Tract 5010.01, Los Angeles County, California","ACSSF","ca","140","00","0005784",,,,,"06","037",,,"501001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037501001","Census Tract 5010.01",,,,3131,11318.36,0.276630239213464,3131,718,0,172,12,0,1782,447,3131,119,68,0,20,12,0,0,19,3012,650,0,152,0,0,1782,428,30
"06037501002","Census Tract 5010.02, Los Angeles County, California","ACSSF","ca","140","00","0005785",,,,,"06","037",,,"501002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037501002","Census Tract 5010.02",,,,4710,8281.44,0.568741631235357,4710,1697,0,0,341,0,2140,532,4710,967,561,0,0,341,0,16,49,3743,1136,0,0,0,0,2124,483,31
"06037501200","Census Tract 5012, Los Angeles County, California","ACSSF","ca","140","00","0005786",,,,,"06","037",,,"501200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037501200","Census Tract 5012",,,,5065,9329.915,0.542877418737075,5065,1599,9,173,445,0,2384,455,5065,1631,767,0,30,445,0,272,117,3434,832,9,143,0,0,2112,338,32
"06037501301","Census Tract 5013.01, Los Angeles County, California","ACSSF","ca","140","00","0005787",,,,,"06","037",,,"501301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037501301","Census Tract 5013.01",,,,3050,9147.969,0.333407336250207,3050,1450,0,49,55,0,972,524,3050,914,788,0,0,55,0,0,71,2136,662,0,49,0,0,972,453,30
"06037501302","Census Tract 5013.02, Los Angeles County, California","ACSSF","ca","140","00","0005788",,,,,"06","037",,,"501302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037501302","Census Tract 5013.02",,,,4378,9917.987,0.441420191908225,4378,2159,4,86,157,2,1303,667,4378,1321,1185,4,0,100,2,0,30,3057,974,0,86,57,0,1303,637,36
"06037501400","Census Tract 5014, Los Angeles County, California","ACSSF","ca","140","00","0005789",,,,,"06","037",,,"501400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037501400","Census Tract 5014",,,,3360,8200.111,0.409750547106782,3360,990,76,101,72,0,1866,255,3360,601,290,76,55,72,0,12,96,2759,700,0,46,0,0,1854,159,36
"06037501501","Census Tract 5015.01, Los Angeles County, California","ACSSF","ca","140","00","0005790",,,,,"06","037",,,"501501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037501501","Census Tract 5015.01",,,,2122,868.1547,2.44426499273356,2122,1083,24,16,161,0,592,246,2122,1000,735,24,0,161,0,22,58,1122,348,0,16,0,0,570,188,43
"06037501503","Census Tract 5015.03, Los Angeles County, California","ACSSF","ca","140","00","0005791",,,,,"06","037",,,"501503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037501503","Census Tract 5015.03",,,,5747,18494.83,0.310735416534748,5747,1893,59,195,191,22,2994,393,5747,1545,964,59,111,191,22,0,198,4202,929,0,84,0,0,2994,195,33
"06037501504","Census Tract 5015.04, Los Angeles County, California","ACSSF","ca","140","00","0005792",,,,,"06","037",,,"501504",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037501504","Census Tract 5015.04",,,,3377,11731.54,0.287856546053495,3377,927,15,28,331,0,1883,193,3377,801,464,15,0,254,0,20,48,2576,463,0,28,77,0,1863,145,30
"06037501600","Census Tract 5016, Los Angeles County, California","ACSSF","ca","140","00","0005793",,,,,"06","037",,,"501600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037501600","Census Tract 5016",,,,7168,1802.22,3.97731611111712,7168,4338,113,97,554,6,1487,573,7168,3493,2431,98,6,554,0,220,184,3675,1907,15,91,0,6,1267,389,34
"06037501700","Census Tract 5017, Los Angeles County, California","ACSSF","ca","140","00","0005794",,,,,"06","037",,,"501700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037501700","Census Tract 5017",,,,3788,7046.625,0.537562336196152,3788,1959,79,0,68,0,1131,551,3788,1269,1112,34,0,68,0,48,7,2519,847,45,0,0,0,1083,544,33
"06037501802","Census Tract 5018.02, Los Angeles County, California","ACSSF","ca","140","00","0005795",,,,,"06","037",,,"501802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037501802","Census Tract 5018.02",,,,3339,11152.67,0.29939019022482,3339,1375,233,30,91,0,1193,417,3339,1198,778,175,0,76,0,49,120,2141,597,58,30,15,0,1144,297,40
"06037501803","Census Tract 5018.03, Los Angeles County, California","ACSSF","ca","140","00","0005796",,,,,"06","037",,,"501803",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037501803","Census Tract 5018.03",,,,4410,19278.75,0.228749322390683,4410,1232,40,52,54,0,2463,569,4410,1183,716,40,0,54,0,123,250,3227,516,0,52,0,0,2340,319,33
"06037501804","Census Tract 5018.04, Los Angeles County, California","ACSSF","ca","140","00","0005797",,,,,"06","037",,,"501804",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037501804","Census Tract 5018.04",,,,2309,11234.38,0.205529909791088,2309,626,46,0,43,0,1338,256,2309,423,312,46,0,35,0,30,0,1886,314,0,0,8,0,1308,256,34
"06037501900","Census Tract 5019, Los Angeles County, California","ACSSF","ca","140","00","0005798",,,,,"06","037",,,"501900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037501900","Census Tract 5019",,,,4389,8157.463,0.538034925258341,4389,1834,17,48,156,0,1868,466,4389,1196,736,17,0,156,0,231,56,3193,1098,0,48,0,0,1637,410,34
"06037502003","Census Tract 5020.03, Los Angeles County, California","ACSSF","ca","140","00","0005799",,,,,"06","037",,,"502003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037502003","Census Tract 5020.03",,,,2557,10290.04,0.248492657108836,2557,831,17,34,3,0,1410,262,2557,371,234,17,0,3,0,110,7,2186,597,0,34,0,0,1300,255,33
"06037502004","Census Tract 5020.04, Los Angeles County, California","ACSSF","ca","140","00","0005800",,,,,"06","037",,,"502004",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037502004","Census Tract 5020.04",,,,4380,8497.935,0.515419376460431,4380,1142,63,45,100,0,2898,132,4380,432,206,63,2,100,0,19,42,3948,936,0,43,0,0,2879,90,29
"06037502005","Census Tract 5020.05, Los Angeles County, California","ACSSF","ca","140","00","0005801",,,,,"06","037",,,"502005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037502005","Census Tract 5020.05",,,,4911,12201.27,0.40249916215828,4911,1951,54,10,7,0,2274,615,4911,1147,887,54,0,7,0,166,33,3764,1064,0,10,0,0,2108,582,33
"06037502100","Census Tract 5021, Los Angeles County, California","ACSSF","ca","140","00","0005802",,,,,"06","037",,,"502100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037502100","Census Tract 5021",,,,4889,6537.196,0.747874121424501,4889,1688,34,60,134,42,1809,1122,4889,940,728,34,14,134,30,0,0,3949,960,0,46,0,12,1809,1122,30
